"step","downstreamPressure_DP173_392.500-0.300-0.490-11.778-2.825-8.714-=2.82539"
0.0,-0.00021995511
1000.0,0.006369983
2000.0,-0.0059378752
3000.0,0.0008289192
4000.0,0.00696983
5000.0,0.00060962077
6000.0,-0.0016988218
7000.0,0.000603194
8000.0,0.01947449
9000.0,-0.026486378
10000.0,0.02886491
11000.0,0.12690465
12000.0,0.1636973
13000.0,0.08467868
14000.0,0.1331357
15000.0,0.1671331
16000.0,0.1294414
17000.0,0.12017626
18000.0,0.1604273
19000.0,0.16227198
20000.0,0.18812278
21000.0,-0.025275960564613342
22000.0,0.03461010754108429
23000.0,0.13768962025642395
24000.0,0.23296011984348297
25000.0,0.27873682975769043
26000.0,0.3710406422615051
27000.0,0.4629756808280945
28000.0,0.5410065650939941
29000.0,0.608903169631958
30000.0,0.7204941511154175
31000.0,0.7992498278617859
32000.0,0.9625462293624878
33000.0,1.0356497764587402
34000.0,1.1618390083312988
35000.0,1.2567050457000732
36000.0,1.3549082279205322
37000.0,1.479378342628479
38000.0,1.603957176208496
39000.0,1.6650829315185547
40000.0,1.7727792263031006
41000.0,1.8617143630981445
42000.0,1.8729008436203003
43000.0,1.9810876846313477
44000.0,1.9721981287002563
45000.0,2.0298001766204834
46000.0,1.9063644409179688
47000.0,2.060154438018799
48000.0,2.231804132461548
49000.0,2.314814567565918
50000.0,2.130507707595825
51000.0,2.3774170875549316
52000.0,2.4204025268554688
53000.0,2.4894423484802246
54000.0,2.5014352798461914
55000.0,2.444342613220215
56000.0,2.5761327743530273
57000.0,2.538748264312744
58000.0,2.585831642150879
59000.0,2.6665186882019043
60000.0,2.647138833999634
61000.0,2.771472215652466
62000.0,2.7446563243865967
63000.0,2.701678514480591
64000.0,2.473358154296875
65000.0,2.6988096237182617
66000.0,2.813734531402588
67000.0,2.748415946960449
68000.0,2.6789674758911133
69000.0,2.752732276916504
70000.0,2.7541027069091797
71000.0,2.5071353912353516
72000.0,2.7354817390441895
73000.0,2.8125243186950684
74000.0,2.820582389831543
75000.0,2.757826328277588
76000.0,2.8184566497802734
77000.0,2.8299026489257812
78000.0,2.792701244354248
79000.0,2.8170433044433594
80000.0,2.867656707763672
81000.0,2.8507583141326904
82000.0,2.846731185913086
83000.0,2.797224521636963
84000.0,2.798383951187134
85000.0,2.8350448608398438
86000.0,2.7951393127441406
87000.0,2.8917412757873535
88000.0,2.8054370880126953
89000.0,2.811563014984131
90000.0,2.8748905658721924
91000.0,2.8230061531066895
92000.0,2.841463327407837
93000.0,2.828610897064209
94000.0,2.6954431533813477
95000.0,2.786520004272461
96000.0,2.8175909519195557
97000.0,2.833407402038574
98000.0,2.8013195991516113
99000.0,2.821908473968506
100000.0,2.8249809741973877
101000.0,2.7862303256988525
102000.0,2.803250789642334
103000.0,2.794983148574829
104000.0,2.751483917236328
105000.0,2.776768684387207
106000.0,2.7612273693084717
107000.0,2.734668254852295
108000.0,2.7404417991638184
109000.0,2.7511534690856934
110000.0,2.7409043312072754
111000.0,2.727267026901245
112000.0,2.7453911304473877
113000.0,2.7606451511383057
114000.0,2.739882707595825
115000.0,2.7505555152893066
116000.0,2.683711051940918
117000.0,2.713981866836548
118000.0,2.694195508956909
119000.0,2.7322580814361572
120000.0,2.5957863330841064
121000.0,2.6829798221588135
122000.0,2.7085163593292236
123000.0,2.713686943054199
124000.0,2.6905694007873535
125000.0,2.7062630653381348
126000.0,2.689667224884033
127000.0,2.6777191162109375
128000.0,2.6851565837860107
129000.0,2.6576547622680664
130000.0,2.622170925140381
131000.0,2.6913437843322754
132000.0,2.6327688694000244
133000.0,2.6743080615997314
134000.0,2.6754488945007324
135000.0,2.5751171112060547
136000.0,2.6439905166625977
137000.0,2.648552894592285
138000.0,2.6999709606170654
139000.0,2.627617835998535
140000.0,2.656144142150879
141000.0,2.649944305419922
142000.0,2.6791934967041016
143000.0,2.6633923053741455
144000.0,2.628743886947632
145000.0,2.6586098670959473
146000.0,2.6710944175720215
147000.0,2.585629463195801
148000.0,2.6246895790100098
149000.0,2.6686739921569824
150000.0,2.630552053451538
151000.0,2.648869276046753
152000.0,2.638259172439575
153000.0,2.617673873901367
154000.0,2.5906734466552734
155000.0,2.60699725151062
156000.0,2.619612216949463
157000.0,2.634675979614258
158000.0,2.6509201526641846
159000.0,2.6210508346557617
160000.0,2.650047779083252
161000.0,2.649899482727051
162000.0,2.604832887649536
163000.0,2.619971752166748
164000.0,2.6281135082244873
165000.0,2.59511137008667
166000.0,2.607539176940918
167000.0,2.5896949768066406
168000.0,2.5550594329833984
169000.0,2.614614963531494
170000.0,2.619629144668579
171000.0,2.638570785522461
172000.0,2.6326236724853516
173000.0,2.5991625785827637
174000.0,2.635352849960327
175000.0,2.6266226768493652
176000.0,2.619600772857666
177000.0,2.562443494796753
178000.0,2.635056734085083
179000.0,2.6213815212249756
180000.0,2.626940965652466
181000.0,2.6377716064453125
182000.0,2.607316255569458
183000.0,2.611124038696289
184000.0,2.542724847793579
185000.0,2.6031744480133057
186000.0,2.6255717277526855
187000.0,2.6023712158203125
188000.0,2.6035399436950684
189000.0,2.6115007400512695
190000.0,2.6148757934570312
191000.0,2.6073577404022217
192000.0,2.6118063926696777
193000.0,2.608881950378418
194000.0,2.572080612182617
195000.0,2.584664821624756
196000.0,2.6098036766052246
197000.0,2.6079914569854736
198000.0,2.6102476119995117
199000.0,2.6046721935272217
200000.0,2.6146841049194336
201000.0,2.6275904178619385
202000.0,2.614593267440796
203000.0,2.616997241973877
204000.0,2.6060445308685303
205000.0,2.612121105194092
206000.0,2.6215274333953857
207000.0,2.616899251937866
208000.0,2.6033482551574707
209000.0,2.603087902069092
210000.0,2.577519178390503
211000.0,2.619485378265381
212000.0,2.5943660736083984
213000.0,2.623527765274048
214000.0,2.625149726867676
215000.0,2.6056370735168457
216000.0,2.602334499359131
217000.0,2.6197285652160645
218000.0,2.6264076232910156
219000.0,2.6095900535583496
220000.0,2.6036806106567383
221000.0,2.622309684753418
222000.0,2.619572162628174
223000.0,2.6043953895568848
224000.0,2.6137306690216064
225000.0,2.6321182250976562
226000.0,2.6234569549560547
227000.0,2.6137566566467285
228000.0,2.608433961868286
229000.0,2.6259660720825195
230000.0,2.626556873321533
231000.0,2.6124792098999023
232000.0,2.6217551231384277
233000.0,2.630483627319336
234000.0,2.6232991218566895
235000.0,2.6150598526000977
236000.0,2.609604597091675
237000.0,2.607645273208618
238000.0,2.6156606674194336
239000.0,2.6140897274017334
240000.0,2.6267831325531006
241000.0,2.6213197708129883
242000.0,2.6178603172302246
243000.0,2.6252331733703613
244000.0,2.6244640350341797
245000.0,2.6232221126556396
246000.0,2.6407814025878906
247000.0,2.6289563179016113
248000.0,2.618272066116333
249000.0,2.619555950164795
250000.0,2.6198856830596924
251000.0,2.6300244331359863
252000.0,2.62930965423584
253000.0,2.625356435775757
254000.0,2.6360387802124023
255000.0,2.628800868988037
256000.0,2.621169090270996
257000.0,2.618013858795166
258000.0,2.6276235580444336
259000.0,2.6260852813720703
260000.0,2.633206844329834
261000.0,2.625113010406494
262000.0,2.6243624687194824
263000.0,2.6299712657928467
264000.0,2.6217751502990723
265000.0,2.6387224197387695
266000.0,2.622500419616699
267000.0,2.6236212253570557
268000.0,2.6224522590637207
269000.0,2.626432418823242
270000.0,2.6398160457611084
271000.0,2.6391634941101074
272000.0,2.629580497741699
273000.0,2.63222599029541
274000.0,2.630655527114868
275000.0,2.634402275085449
276000.0,2.6380085945129395
277000.0,2.6389548778533936
