"step","upstreamPressure_DP173_392.500-0.300-0.490-11.778-2.825-8.714-=8.71445"
0.0,0.01704134
1000.0,-0.0012744416
2000.0,-0.0020790459
3000.0,0.016301561
4000.0,0.041801564
5000.0,0.084126726
6000.0,0.18067965
7000.0,0.3763181
8000.0,0.61623675
9000.0,-0.07590126
10000.0,0.22273055
11000.0,0.77581036
12000.0,1.279521
13000.0,1.5778255
14000.0,1.9245951
15000.0,1.9102315
16000.0,2.3758376
17000.0,2.3618665
18000.0,2.5499396
19000.0,3.3716063
20000.0,3.6857226
21000.0,1.606703281402588
22000.0,2.5754342079162598
23000.0,3.132817268371582
24000.0,3.5025649070739746
25000.0,3.831606388092041
26000.0,4.338498115539551
27000.0,4.613263130187988
28000.0,4.9386444091796875
29000.0,5.2087483406066895
30000.0,5.235195636749268
31000.0,5.557676792144775
32000.0,5.8241777420043945
33000.0,5.939441680908203
34000.0,6.081219673156738
35000.0,6.257349967956543
36000.0,6.45343017578125
37000.0,6.504548072814941
38000.0,6.698822975158691
39000.0,6.757663726806641
40000.0,6.796689510345459
41000.0,6.813900947570801
42000.0,6.9168596267700195
43000.0,7.032458305358887
44000.0,7.031309604644775
45000.0,7.003698825836182
46000.0,6.836355209350586
47000.0,7.056687355041504
48000.0,7.481123924255371
49000.0,7.4429473876953125
50000.0,6.934696197509766
51000.0,7.640803337097168
52000.0,7.583865165710449
53000.0,7.678046226501465
54000.0,7.511811256408691
55000.0,7.652035236358643
56000.0,7.74433708190918
57000.0,6.916295051574707
58000.0,7.774782180786133
59000.0,7.731840133666992
60000.0,7.94432258605957
61000.0,7.925773620605469
62000.0,7.909978866577148
63000.0,7.904240608215332
64000.0,7.60098934173584
65000.0,8.074018478393555
66000.0,8.161112785339355
67000.0,8.006217956542969
68000.0,7.8878631591796875
69000.0,8.128988265991211
70000.0,8.152076721191406
71000.0,7.364192962646484
72000.0,8.016095161437988
73000.0,8.191932678222656
74000.0,8.058390617370605
75000.0,8.149410247802734
76000.0,8.145246505737305
77000.0,8.108622550964355
78000.0,7.98456335067749
79000.0,8.194575309753418
80000.0,8.170112609863281
81000.0,8.110164642333984
82000.0,8.050949096679688
83000.0,8.017114639282227
84000.0,7.932364463806152
85000.0,8.216848373413086
86000.0,8.055415153503418
87000.0,8.181524276733398
88000.0,8.11207389831543
89000.0,7.912013530731201
90000.0,8.197196960449219
91000.0,8.213496208190918
92000.0,8.216720581054688
93000.0,8.204885482788086
94000.0,7.970209121704102
95000.0,8.15623950958252
96000.0,8.21766185760498
97000.0,8.20778751373291
98000.0,8.204106330871582
99000.0,7.8087592124938965
100000.0,8.254121780395508
101000.0,8.20156478881836
102000.0,8.20654296875
103000.0,8.149957656860352
104000.0,8.161020278930664
105000.0,8.176475524902344
106000.0,8.188915252685547
107000.0,8.1465425491333
108000.0,8.222518920898438
109000.0,8.050579071044922
110000.0,8.155516624450684
111000.0,8.120627403259277
112000.0,8.224798202514648
113000.0,8.227988243103027
114000.0,8.150894165039062
115000.0,8.174471855163574
116000.0,8.071464538574219
117000.0,8.09925365447998
118000.0,8.228289604187012
119000.0,8.229825973510742
120000.0,7.997829437255859
121000.0,8.242801666259766
122000.0,8.21863079071045
123000.0,8.251436233520508
124000.0,8.187642097473145
125000.0,8.202548027038574
126000.0,8.182497024536133
127000.0,8.213567733764648
128000.0,8.196527481079102
129000.0,8.236574172973633
130000.0,8.17223072052002
131000.0,8.185196876525879
132000.0,8.139482498168945
133000.0,8.221100807189941
134000.0,8.224562644958496
135000.0,8.100152969360352
136000.0,8.250822067260742
137000.0,8.19449234008789
138000.0,8.304269790649414
139000.0,8.113733291625977
140000.0,8.272412300109863
141000.0,8.242467880249023
142000.0,8.27492904663086
143000.0,8.274775505065918
144000.0,8.008455276489258
145000.0,8.308032989501953
146000.0,8.330865859985352
147000.0,7.893581390380859
148000.0,8.248435020446777
149000.0,8.27475357055664
150000.0,8.254874229431152
151000.0,8.332794189453125
152000.0,8.279751777648926
153000.0,8.269499778747559
154000.0,8.223787307739258
155000.0,8.306681632995605
156000.0,8.296186447143555
157000.0,8.326383590698242
158000.0,8.339505195617676
159000.0,8.325139999389648
160000.0,8.334920883178711
161000.0,8.372875213623047
162000.0,8.256038665771484
163000.0,8.331777572631836
164000.0,8.351000785827637
165000.0,8.299217224121094
166000.0,8.340961456298828
167000.0,7.944758415222168
168000.0,8.24407958984375
169000.0,8.306156158447266
170000.0,8.328353881835938
171000.0,8.400538444519043
172000.0,8.362380027770996
173000.0,8.305800437927246
174000.0,8.388851165771484
175000.0,8.384262084960938
176000.0,8.355249404907227
177000.0,8.253862380981445
178000.0,8.428421020507812
179000.0,8.401179313659668
180000.0,8.420459747314453
181000.0,8.404264450073242
182000.0,8.374606132507324
183000.0,8.399903297424316
184000.0,8.291292190551758
185000.0,8.418447494506836
186000.0,8.420409202575684
187000.0,8.369996070861816
188000.0,8.38541030883789
189000.0,8.419292449951172
190000.0,8.426870346069336
191000.0,8.376888275146484
192000.0,8.43497085571289
193000.0,8.390035629272461
194000.0,8.176236152648926
195000.0,8.377559661865234
196000.0,8.416404724121094
197000.0,8.408706665039062
198000.0,8.407963752746582
199000.0,8.392853736877441
200000.0,8.420402526855469
201000.0,8.429104804992676
202000.0,8.372408866882324
203000.0,8.439617156982422
204000.0,8.399348258972168
205000.0,8.444571495056152
206000.0,8.430233001708984
207000.0,8.460963249206543
208000.0,8.442716598510742
209000.0,8.428670883178711
210000.0,8.3183012008667
211000.0,8.452524185180664
212000.0,8.40424919128418
213000.0,8.454882621765137
214000.0,8.47700023651123
215000.0,8.42633056640625
216000.0,8.43752670288086
217000.0,8.457561492919922
218000.0,8.471620559692383
219000.0,8.458990097045898
220000.0,8.432086944580078
221000.0,8.464954376220703
222000.0,8.46845817565918
223000.0,8.462839126586914
224000.0,8.46727466583252
225000.0,8.467554092407227
226000.0,8.486320495605469
227000.0,8.468999862670898
228000.0,8.465194702148438
229000.0,8.50289249420166
230000.0,8.489433288574219
231000.0,8.497644424438477
232000.0,8.46249008178711
233000.0,8.474924087524414
234000.0,8.469512939453125
235000.0,8.491283416748047
236000.0,8.465557098388672
237000.0,8.423086166381836
238000.0,8.489988327026367
239000.0,8.474420547485352
240000.0,8.495281219482422
241000.0,8.483930587768555
242000.0,8.498024940490723
243000.0,8.488543510437012
244000.0,8.494099617004395
245000.0,8.510805130004883
246000.0,8.504766464233398
247000.0,8.496030807495117
248000.0,8.483291625976562
249000.0,8.476371765136719
250000.0,8.494945526123047
251000.0,8.484716415405273
252000.0,8.460225105285645
253000.0,8.502723693847656
254000.0,8.512768745422363
255000.0,8.499696731567383
256000.0,8.505606651306152
257000.0,8.49002742767334
258000.0,8.502546310424805
259000.0,8.50799560546875
260000.0,8.504413604736328
261000.0,8.49301528930664
262000.0,8.51441764831543
263000.0,8.493886947631836
264000.0,8.50356674194336
265000.0,8.520902633666992
266000.0,8.497698783874512
267000.0,8.492238998413086
268000.0,8.510583877563477
269000.0,8.48965835571289
270000.0,8.506776809692383
271000.0,8.522254943847656
272000.0,8.510040283203125
273000.0,8.521870613098145
274000.0,8.504654884338379
275000.0,8.51997184753418
276000.0,8.525933265686035
277000.0,8.529829978942871
278000.0,8.50471305847168
279000.0,8.525466918945312
280000.0,8.519268035888672
281000.0,8.529661178588867
282000.0,8.529243469238281
283000.0,8.522138595581055
284000.0,8.52409553527832
285000.0,8.510761260986328
286000.0,8.522134780883789
287000.0,8.531451225280762
288000.0,8.520122528076172
289000.0,8.515800476074219
290000.0,8.517462730407715
291000.0,8.528200149536133
292000.0,8.519857406616211
293000.0,8.508237838745117
294000.0,8.525360107421875
295000.0,8.536989212036133
296000.0,8.526589393615723
297000.0,8.519800186157227
298000.0,8.51362419128418
299000.0,8.522804260253906
300000.0,8.528177261352539
