"step","downsteramPressureTot_Re1213"
238000.0,3.0347282886505127
240000.0,3.035155773162842
242000.0,3.0361242294311523
244000.0,3.0353031158447266
246000.0,3.035895824432373
248000.0,3.035618543624878
250000.0,3.0359134674072266
252000.0,3.0364723205566406
254000.0,3.035478353500366
256000.0,3.036129951477051
258000.0,3.036104202270508
260000.0,3.035907745361328
262000.0,3.0359158515930176
264000.0,3.0363388061523438
266000.0,3.036198139190674
268000.0,3.0366058349609375
270000.0,3.0365195274353027
272000.0,3.0362024307250977
274000.0,3.0368945598602295
276000.0,3.0360920429229736
278000.0,3.0357747077941895
280000.0,3.0367064476013184
282000.0,3.0358057022094727
284000.0,3.035822868347168
286000.0,3.036674976348877
288000.0,3.0358715057373047
290000.0,3.036144971847534
292000.0,3.0359859466552734
294000.0,3.0361971855163574
296000.0,3.0362818241119385
298000.0,3.036599636077881
300000.0,3.0360798835754395
302000.0,3.0362308025360107
304000.0,3.03633189201355
306000.0,3.0362560749053955
308000.0,3.0361666679382324
310000.0,3.035874605178833
312000.0,3.0363125801086426
314000.0,3.036168098449707
316000.0,3.0362730026245117
318000.0,3.036778450012207
320000.0,3.036405563354492
322000.0,3.0366649627685547
324000.0,3.0363152027130127
326000.0,3.036384344100952
328000.0,3.036877155303955
330000.0,3.036693572998047
332000.0,3.036893129348755
334000.0,3.0368151664733887
336000.0,3.036726951599121
338000.0,3.0364885330200195
340000.0,3.0364232063293457
342000.0,3.036407947540283
344000.0,3.0359461307525635
346000.0,3.0365397930145264
348000.0,3.036597490310669
350000.0,3.0365982055664062
352000.0,3.036449909210205
354000.0,3.0362086296081543
356000.0,3.0363221168518066
358000.0,3.036712169647217
360000.0,3.036250114440918
362000.0,3.036682605743408
364000.0,3.036118507385254
366000.0,3.0361902713775635
368000.0,3.0365700721740723
370000.0,3.0364747047424316
372000.0,3.036681652069092
374000.0,3.036712646484375
376000.0,3.0366384983062744
378000.0,3.0367913246154785
380000.0,3.036346435546875
382000.0,3.036745071411133
384000.0,3.0367021560668945
386000.0,3.036609649658203
388000.0,3.036654472351074
390000.0,3.0365242958068848
392000.0,3.0368967056274414
394000.0,3.0365257263183594
396000.0,3.036447286605835
398000.0,3.036698341369629
400000.0,3.0366992950439453
402000.0,3.036485195159912
404000.0,3.03653883934021
406000.0,3.036660671234131
408000.0,3.0365164279937744
410000.0,3.0367727279663086
412000.0,3.036587953567505
414000.0,3.0365755558013916
416000.0,3.0365917682647705
418000.0,3.036957263946533
420000.0,3.036785364151001
422000.0,3.036970853805542
424000.0,3.036874771118164
426000.0,3.036269426345825
428000.0,3.036827564239502
430000.0,3.0367183685302734
432000.0,3.0365257263183594
434000.0,3.0362486839294434
436000.0,3.036548137664795
438000.0,3.0362730026245117
440000.0,3.0366508960723877
442000.0,3.0367660522460938
444000.0,3.0367431640625
446000.0,3.03617787361145
448000.0,3.036644458770752
450000.0,3.0366430282592773
452000.0,3.0366404056549072
454000.0,3.036637783050537
456000.0,3.036707878112793
458000.0,3.036696195602417
460000.0,3.0364646911621094
462000.0,3.0365958213806152
464000.0,3.036501407623291
466000.0,3.036717176437378
468000.0,3.036916971206665
470000.0,3.036705493927002
472000.0,3.0369186401367188
474000.0,3.0362753868103027
476000.0,3.0369205474853516
478000.0,3.036694288253784
480000.0,3.0368313789367676
482000.0,3.0369327068328857
484000.0,3.0367491245269775
486000.0,3.0367918014526367
488000.0,3.036886692047119
490000.0,3.0368762016296387
492000.0,3.0368471145629883
494000.0,3.0368762016296387
496000.0,3.0367977619171143
498000.0,3.0368189811706543
500000.0,3.0368824005126953
