"step","upsteramPressure_Re1213"
0.0,2.477135
2000.0,2.4773524
4000.0,2.4773545
6000.0,2.4774332
8000.0,2.4775584
10000.0,2.4774475
12000.0,2.4776034
14000.0,2.4775374
16000.0,2.47752
18000.0,2.4775863
20000.0,2.4774816
22000.0,2.4774036
24000.0,2.4773579
26000.0,2.4775486
28000.0,2.4764533042907715
30000.0,2.476428508758545
2000.0,2.0298609733581543
4000.0,2.2133383750915527
6000.0,2.276463270187378
8000.0,2.268454074859619
10000.0,2.2633023262023926
12000.0,2.2556729316711426
14000.0,2.2551379203796387
16000.0,2.247830867767334
18000.0,2.256046772003174
20000.0,2.2575759887695312
22000.0,2.2402987480163574
24000.0,2.260444164276123
26000.0,2.259781837463379
28000.0,2.2621798515319824
30000.0,2.2638845443725586
32000.0,2.2594830989837646
34000.0,2.26440167427063
36000.0,2.2608642578125
38000.0,2.259608030319214
40000.0,2.258852481842041
42000.0,2.2618165016174316
44000.0,2.2629811763763428
46000.0,2.252155303955078
48000.0,2.2691750526428223
50000.0,2.263157367706299
52000.0,2.26249098777771
54000.0,2.2616848945617676
56000.0,2.2631113529205322
58000.0,2.2618696689605713
60000.0,2.260514974594116
62000.0,2.2623541355133057
64000.0,2.2612550258636475
66000.0,2.261683940887451
68000.0,2.262206554412842
70000.0,2.261194944381714
72000.0,2.258478879928589
74000.0,2.262118339538574
76000.0,2.2583796977996826
78000.0,2.260864734649658
80000.0,2.2629122734069824
82000.0,2.258772373199463
84000.0,2.2605626583099365
86000.0,2.259089946746826
88000.0,2.2615222930908203
90000.0,2.2549357414245605
92000.0,2.2608306407928467
94000.0,2.259006977081299
96000.0,2.2580833435058594
98000.0,2.2599167823791504
100000.0,2.258495330810547
102000.0,2.2597057819366455
104000.0,2.2585320472717285
106000.0,2.2584378719329834
108000.0,2.2587637901306152
110000.0,2.258812427520752
112000.0,2.258114814758301
114000.0,2.257958173751831
116000.0,2.257970094680786
118000.0,2.258458137512207
120000.0,2.257983684539795
122000.0,2.258131265640259
124000.0,2.2583038806915283
126000.0,2.255418062210083
128000.0,2.2555246353149414
130000.0,2.2554712295532227
132000.0,2.2551963329315186
134000.0,2.2567691802978516
136000.0,2.25614595413208
138000.0,2.256197929382324
140000.0,2.25634765625
142000.0,2.2567968368530273
144000.0,2.2554664611816406
146000.0,2.2541205883026123
148000.0,2.256155490875244
150000.0,2.2560806274414062
152000.0,2.256063461303711
154000.0,2.2557740211486816
156000.0,2.2557249069213867
158000.0,2.25774884223938
160000.0,2.2552709579467773
162000.0,2.256425142288208
164000.0,2.2534141540527344
166000.0,2.2542824745178223
168000.0,2.253376007080078
170000.0,2.255735158920288
172000.0,2.2555458545684814
174000.0,2.2551605701446533
176000.0,2.254462718963623
178000.0,2.254899501800537
180000.0,2.254974365234375
182000.0,2.2543492317199707
184000.0,2.2546157836914062
186000.0,2.2543864250183105
188000.0,2.2537455558776855
190000.0,2.2548227310180664
192000.0,2.254577159881592
194000.0,2.2550721168518066
196000.0,2.2543015480041504
198000.0,2.254321575164795
200000.0,2.254373073577881
202000.0,2.254077911376953
204000.0,2.2536842823028564
206000.0,2.2547168731689453
208000.0,2.2552835941314697
210000.0,2.254518985748291
212000.0,2.25437068939209
214000.0,2.255080223083496
216000.0,2.255117416381836
218000.0,2.2550811767578125
220000.0,2.2548000812530518
222000.0,2.2544775009155273
224000.0,2.254199504852295
226000.0,2.255129337310791
228000.0,2.2547826766967773
230000.0,2.2550652027130127
232000.0,2.2548298835754395
234000.0,2.254798412322998
236000.0,2.2547314167022705
238000.0,2.253908157348633
240000.0,2.2544360160827637
242000.0,2.254509925842285
244000.0,2.2543206214904785
246000.0,2.254154682159424
248000.0,2.2541160583496094
250000.0,2.2535886764526367
252000.0,2.2543234825134277
254000.0,2.253964424133301
256000.0,2.2543210983276367
258000.0,2.2538957595825195
260000.0,2.2539258003234863
262000.0,2.2538766860961914
264000.0,2.253936767578125
266000.0,2.2545952796936035
268000.0,2.2545583248138428
270000.0,2.2545409202575684
272000.0,2.2539148330688477
274000.0,2.254635810852051
276000.0,2.2538704872131348
278000.0,2.253441333770752
280000.0,2.25388765335083
282000.0,2.253774881362915
284000.0,2.2539286613464355
286000.0,2.2542996406555176
288000.0,2.2535319328308105
290000.0,2.254089593887329
292000.0,2.2535648345947266
294000.0,2.253676176071167
296000.0,2.2542715072631836
298000.0,2.2540335655212402
300000.0,2.253528594970703
302000.0,2.2543015480041504
304000.0,2.2537806034088135
306000.0,2.253938674926758
308000.0,2.253358840942383
310000.0,2.254225254058838
312000.0,2.2537059783935547
314000.0,2.2539966106414795
316000.0,2.2539587020874023
318000.0,2.254016876220703
320000.0,2.25394344329834
322000.0,2.254197597503662
324000.0,2.25380539894104
326000.0,2.2539002895355225
328000.0,2.2540719509124756
330000.0,2.2540383338928223
332000.0,2.2539281845092773
334000.0,2.2536840438842773
336000.0,2.253885507583618
338000.0,2.253666400909424
340000.0,2.253614664077759
342000.0,2.253784418106079
344000.0,2.2534561157226562
346000.0,2.253690481185913
348000.0,2.2535600662231445
350000.0,2.25356388092041
352000.0,2.253481864929199
354000.0,2.2535033226013184
356000.0,2.2535195350646973
358000.0,2.2536797523498535
360000.0,2.253465175628662
362000.0,2.2534894943237305
364000.0,2.253354549407959
366000.0,2.253602981567383
368000.0,2.2536728382110596
370000.0,2.253566265106201
372000.0,2.2534050941467285
374000.0,2.2536091804504395
376000.0,2.2536067962646484
378000.0,2.2536513805389404
380000.0,2.2535228729248047
382000.0,2.253796339035034
384000.0,2.253598690032959
386000.0,2.2535760402679443
388000.0,2.2533178329467773
390000.0,2.253535270690918
392000.0,2.2535693645477295
394000.0,2.253526449203491
396000.0,2.253546953201294
398000.0,2.2534801959991455
400000.0,2.2533326148986816
402000.0,2.2534987926483154
404000.0,2.2535057067871094
406000.0,2.253335952758789
408000.0,2.2533018589019775
410000.0,2.253324508666992
412000.0,2.2531771659851074
414000.0,2.2531607151031494
416000.0,2.2531256675720215
418000.0,2.2533605098724365
420000.0,2.2530837059020996
422000.0,2.2532153129577637
424000.0,2.253079891204834
426000.0,2.2530736923217773
428000.0,2.253225326538086
430000.0,2.2531330585479736
432000.0,2.252990961074829
434000.0,2.253026008605957
436000.0,2.25291109085083
438000.0,2.252981185913086
440000.0,2.2530617713928223
442000.0,2.253025531768799
444000.0,2.2531025409698486
446000.0,2.252957344055176
448000.0,2.2530829906463623
450000.0,2.2530646324157715
452000.0,2.2530391216278076
454000.0,2.253133773803711
456000.0,2.2530243396759033
458000.0,2.25311017036438
460000.0,2.2531700134277344
462000.0,2.253091335296631
464000.0,2.253108501434326
466000.0,2.2530364990234375
468000.0,2.2531089782714844
470000.0,2.2531850337982178
472000.0,2.253127098083496
474000.0,2.25307559967041
476000.0,2.2532429695129395
478000.0,2.2532684803009033
480000.0,2.2531914710998535
482000.0,2.2532451152801514
484000.0,2.2532453536987305
486000.0,2.253309726715088
488000.0,2.253286361694336
490000.0,2.25333309173584
492000.0,2.2532756328582764
494000.0,2.253253936767578
496000.0,2.253310203552246
498000.0,2.2532734870910645
500000.0,2.2533862590789795
